ReportNetEnvelopeFileId,flarepCode,aggCode,aggName,flaggComments,flaggEUFund,flaggEUFundName,flaggExpecDateCompletion,flaggExpecDateStart,flaggExpecDateStartWork,flaggExpLoad,flaggExpLoadColl,flaggExpLoadIAS,flaggInv,flaggLoan,flaggLoanName,flaggMeasures,flaggOtherFund,flaggOtherFundName,flaggReasons,flaggStatus
60373,BG2022,BGAG49494_00,Maglizh,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,11.76,,,Building a collecting system or IAS,11.76,National Budget,Absence of collection and IAS,NC
60373,BG2022,BGAG62640_00,Ribnovo,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,1.45,,,Building a collecting system or IAS,1.45,Flag Fund/National budget/own funds,Absence of collection and IAS,NC
60373,BG2022,BGAG70723_00,Selanovtsi,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,12.05,,,Building a collecting system or IAS,12.05,National Budget,Absence of collection and IAS,NC
60373,BG2022,BGAG23409_00,Dragoman,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,0.38,,,Building a collecting system or IAS,0.38,National Budget,Absence of collection and IAS,NC
60373,BG2022,BGAG58030_00,Pravets,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,5.8,,,Replacement of IAS with collecting system,5.8,National Budget,Need of replacement of IAS with collecting system ,C
60373,BG2022,BGAG15309_00,Godech,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,10.52,,,Building a collecting system or IAS,10.52,National Budget,Absence of collection and IAS,NC
60373,BG2022,BGAG40292_00,Kran,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,5.78,,,Building a collecting system or IAS,5.78,National Budget,Absence of collection and IAS,NC
60373,BG2022,BGAG03825_00,Benkovski,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,5.23,,,Building a collecting system or IAS,5.23,National Budget,Absence of collection and IAS,NC
60373,BG2022,BGAG83017_00,Shabla,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,9.74,,,Replacement of IAS with collecting system,9.74,National Budget,Need of replacement of IAS with collecting system ,C
60373,BG2022,BGAG51679_00,Nikolovo,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,10.22,,,Building a collecting system or IAS,10.22,National Budget,Absence of collection and IAS,NC
60373,BG2022,BGAG75188_00,Ustina,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,9.67,,,Building a collecting system or IAS,9.67,National Budget,Absence of collection and IAS,NC
60373,BG2022,BGAG07106_01,Busmantsi,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20251231,0,98,2,16.21,,,Building a collecting system or IAS,16.21,Flag Fund/National budget/own funds,Absence of collection and IAS,NC
60373,BG2022,BGAG47086_00,Manole,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,8.58,,,Building a collecting system or IAS,8.58,National Budget,Absence of collection and IAS,NC
60373,BG2022,BGAG87240_00,Yagodovo,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,10.12,,,Building a collecting system or IAS,10.12,National Budget,Absence of collection and IAS,NC
60373,BG2022,BGAG18099_00,Gulyantsi,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,10.78,,,Building a collecting system or IAS,10.78,National Budget,Absence of collection and IAS,NC
60373,BG2022,BGAG35496_00,Kalofer,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,0.89,,,Building a collecting system or IAS,0.89,National Budget,Absence of collection and IAS,NC
60373,BG2022,BGAG40004_00,Krumovo,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,8.69,,,Building a collecting system or IAS,8.69,National Budget,Absence of collection and IAS,NC
60373,BG2022,BGAG10820_00,Vetren,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,9.53,,,Building a collecting system or IAS,9.53,Flag Fund/National budget/own funds,Absence of collection and IAS,NC
60373,BG2022,BGAG22215_00,Dolna Mitropoliya,"Project under implementation, 'early bird'",5.64,Cohesion fund,20221231,20170331,20170630,98,98,2,6.64,,,Replacement of IAS with collecting system,1,National Budget,Need of replacement of IAS with collecting system ,C
60373,BG2022,BGAG18157_00,Gurkovo,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,1.3,,,Building a collecting system or IAS,1.3,National Budget,Absence of collection and IAS,NC
60373,BG2022,BGAG51723_00,Nikopol,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,11.4,,,"Building a collecting system or IAS, Building a connection to WWTP, Replacement of IAS with collecting system",11.4,National Budget,"Absence of collection and IAS, Collected load not connected to WWTP, Need of replacement of IAS with collecting system",NC
60373,BG2022,BGAG05339_00,Bolyartsi,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,8.4,,,Building a collecting system or IAS,8.4,National Budget,Absence of collection and IAS,NC
60373,BG2022,BGAG52221_00,Novo selo,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,9.58,,,Building a collecting system or IAS,9.58,National Budget,Absence of collection and IAS,NC
60373,BG2022,BGAG80409_00,Chepintsi,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20251231,0,98,2,21.23,,,Building a collecting system or IAS,21.23,Flag Fund/National budget/own funds,Absence of collection and IAS,NC
60373,BG2022,BGAG87031_00,Yablanovo,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,10.18,,,Building a collecting system or IAS,10.18,National Budget,Absence of collection and IAS,NC
60373,BG2022,BGAG00254_00,Aleko Konstantinovo,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,9.84,,,Building a collecting system or IAS,9.84,Flag Fund/National budget/own funds,Absence of collection and IAS,NC
60373,BG2022,BGAG55782_00,Iskar,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,10.02,,,"Building a collecting system or IAS, Building a connection to WWTP, Replacement of IAS with collecting system",10.02,National Budget,"Absence of collection and IAS, Collected load not connected to WWTP, Need of replacement of IAS with collecting system",NC
60373,BG2022,BGAG02693_00,Banya,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,1.33,,,Building a collecting system or IAS,1.33,Flag Fund/National budget/own funds,Absence of collection and IAS,NC
60373,BG2022,BGAG12574_00,Vylchi dol,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,3.01,,,Replacement of IAS with collecting system,3.01,National Budget,Need of replacement of IAS with collecting system ,C
60373,BG2022,BGAG47295_00,Markovo,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,7.34,,,Replacement of IAS with collecting system,7.34,National Budget,Need of replacement of IAS with collecting system ,C
60373,BG2022,BGAG39846_00,Krivodol,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,2.606,,,Building a collecting system or IAS,2.606,National Budget,Absence of collection and IAS,NC
60373,BG2022,BGAG02837_00,Batak,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,0.88,,,Building a collecting system or IAS,0.88,Flag Fund/National budget/own funds,Absence of collection and IAS,NC
60373,BG2022,BGAG07140_00,Buhovo,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20251231,0,98,2,9.54,,,Building a collecting system or IAS,9.54,Flag Fund/National budget/own funds,Absence of collection and IAS,NC
60373,BG2022,BGAG35300_00,Kalekovets,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,7.73,,,Building a collecting system or IAS,7.73,National Budget,Absence of collection and IAS,NC
60373,BG2022,BGAG07116_00,Butan,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,10.29,,,Building a collecting system or IAS,10.29,National Budget,Absence of collection and IAS,NC
60373,BG2022,BGAG48043_00,Mizia,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,9.1,,,Building a collecting system or IAS,9.1,National Budget,Absence of collection and IAS,NC
60373,BG2022,BGAG30065_00,Zavet,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,10.31,,,Building a collecting system or IAS,10.31,Flag Fund/National budget/own funds,Absence of collection and IAS,NC
60373,BG2022,BGAG65139_00,Sadovo,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,9.58,,,Building a collecting system or IAS,9.58,National Budget,Absence of collection and IAS,NC
60373,BG2022,BGAG00014_00,Ablanica,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,0.8,,,Building a collecting system or IAS,0.8,Flag Fund/National budget/own funds,Absence of collection and IAS,NC
60373,BG2022,BGAG12499_00,Vylkosel,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,2.27,,,Building a collecting system or IAS,2.27,Flag Fund/National budget/own funds,Absence of collection and IAS,NC
60373,BG2022,BGAG11845_00,Vojvodinovo,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,7.15,,,Building a collecting system or IAS,7.15,National Budget,Absence of collection and IAS,NC
60373,BG2022,BGAG22232_00,Dolna Oriahovica,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,3.78,,,Replacement of IAS with collecting system,3.78,National Budget,Need of replacement of IAS with collecting system ,C
60373,BG2022,BGAG38916_00,Kostenets,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,2.3,,,Building a collecting system or IAS,2.3,National Budget,Absence of collection and IAS,NC
60373,BG2022,BGAG40717_00,Kurtovo konare,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,8.63,,,Building a collecting system or IAS,8.63,National Budget,Absence of collection and IAS,NC
60373,BG2022,BGAG35523_00,Kaloyanovo,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,8.71,,,Building a collecting system or IAS,8.71,National Budget,Absence of collection and IAS,NC
60373,BG2022,BGAG20331_00,Debren,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,0.28,,,Building a collecting system or IAS,0.28,Flag Fund/National budget/own funds,Absence of collection and IAS,NC
60373,BG2022,BGAG62671_00,Rila,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,9.85,,,Building a collecting system or IAS,9.85,Flag Fund/National budget/own funds,Absence of collection and IAS,NC
60373,BG2022,BGAG52218_00,Apriltsi,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,9.62,,,Building a collecting system or IAS,9.62,Flag Fund/National budget/own funds,Absence of collection and IAS,NC
60373,BG2022,BGAG18505_00,Glozhene,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,9.71,,,Building a collecting system or IAS,9.71,National Budget,Absence of collection and IAS,NC
60373,BG2022,BGAG68998_00,Staro Oryahovo,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,9.01,,,Building a collecting system or IAS,9.01,National Budget,Absence of collection and IAS,NC
60373,BG2022,BGAG65601_00,Svetovrachene,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,10.92,,,Building a collecting system or IAS,10.92,Flag Fund/National budget/own funds,Absence of collection and IAS,NC
60373,BG2022,BGAG40525_00,Kula,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,5.92,,,Building a collecting system or IAS,5.92,National Budget,Absence of collection and IAS,NC
60373,BG2022,BGAG63224_00,Ruen,"The deadline will be updated with National investment plan, in fulfillment of the ""unlocking conditions"" according to the Multiannual Financial Framework 2021-2027",,,20301231,20241231,20250101,0,98,2,2.6,,,Building a collecting system or IAS,2.6,National Budget,Absence of collection and IAS,NC
